node,layer,original_score,new_score,diff(new-origin)
anon_S4753E,2,575.0,623.0,48.0
anon_S1728E,2,610.0,961.49,351.49
anon_S3858E,2,539.0,993.62,454.62
anon_S4452E,2,-1,808.34,na
anon_S4763E,1,526.0,687.0,161.0
anon_S602E,0,689.0,689.0,0.0
anon_S5289E,2,745.0,1156.72,411.72
anon_S3172E,2,623.0,878.4,255.4
anon_S3803E,1,478.0,588.0,110.0
anon_S886E,0,561.0,561.0,0.0
anon_S2371E,3,628.0,677.0,49.0
anon_S4481E,1,650.0,565.0,-85.0
anon_S5997E,2,604.0,943.47,339.47
anon_S4836E,6,596.0,620.0,24.0
anon_S2004E,2,490.0,1027.84,537.84
anon_S4881E,0,-1,-1,na
anon_S1457E,2,627.0,378.0,-249.0
anon_S108E,0,616.0,616.0,0.0
anon_S2821E,1,504.0,681.0,177.0
anon_S944E,0,581.0,581.0,0.0
anon_S3540E,0,-1,-1,na
anon_S1170E,0,-1,-1,na
anon_S1187E,0,-1,-1,na
anon_S2594E,2,490.0,683.0,193.0
anon_S2549E,2,509.0,808.34,299.34
anon_S5664E,0,635.0,635.0,0.0
anon_S2472E,1,567.0,709.0,142.0
anon_S748E,0,518.0,518.0,0.0
anon_S5345E,0,-1,-1,na
anon_S2709E,2,607.0,987.34,380.34
anon_S4249E,2,380.0,987.34,607.34
anon_S5596E,4,764.0,1232.45,468.45
anon_S5531E,0,-1,-1,na
anon_S3618E,7,558.0,1060.72,502.72
anon_S5880E,2,-1,609.0,na
anon_S1784E,1,606.0,642.0,36.0
anon_S4363E,1,577.0,681.0,104.0
anon_S2789E,1,589.0,664.0,75.0
anon_S5444E,1,534.0,700.0,166.0
anon_S2353E,5,551.0,620.0,69.0
anon_S2992E,3,-1,979.21,na
anon_S1511E,3,456.0,782.03,326.03
anon_S5931E,0,607.0,607.0,0.0
anon_S4345E,0,514.0,514.0,0.0
anon_S1077E,5,613.0,620.0,7.0
anon_S162E,5,556.0,1157.71,601.71
anon_S3698E,1,651.0,565.0,-86.0
anon_S871E,0,623.0,623.0,0.0
anon_S4833E,0,559.0,559.0,0.0
anon_S4194E,0,-1,-1,na
anon_S5278E,9,521.0,1178.15,657.15
anon_S2632E,3,567.0,1021.67,454.67
anon_S5517E,0,573.0,573.0,0.0
anon_S2685E,2,542.0,1027.84,485.84
anon_S5187E,1,438.0,700.0,262.0
anon_S2357E,5,639.0,620.0,-19.0
anon_S3240E,2,568.0,596.0,28.0
anon_S2898E,3,676.0,734.57,58.57
anon_S2763E,1,463.0,681.0,218.0
anon_S4818E,0,694.0,694.0,0.0
anon_S2149E,3,643.0,811.35,168.35
anon_S5325E,1,573.0,712.0,139.0
anon_S766E,0,568.0,568.0,0.0
anon_S2506E,2,482.0,987.34,505.34
anon_S317E,4,-1,677.0,na
anon_S5178E,6,594.0,1192.07,598.07
anon_S99E,0,-1,-1,na
anon_S1556E,3,733.0,847.57,114.57
anon_S1941E,2,469.0,649.0,180.0
anon_S1030E,0,708.0,708.0,0.0
anon_S406E,0,441.0,441.0,0.0
anon_S5836E,2,-1,485.0,na
anon_S3763E,1,514.0,792.0,278.0
anon_S2280E,5,543.0,1037.43,494.43
anon_S166E,5,619.0,1157.71,538.71
anon_S2317E,1,540.0,651.0,111.0
anon_S4415E,2,532.0,770.71,238.71
anon_S1603E,3,641.0,1021.67,380.67
anon_S3266E,2,690.0,613.0,-77.0
anon_S1272E,0,766.0,766.0,0.0
anon_S1223E,0,648.0,648.0,0.0
anon_S356E,0,493.0,493.0,0.0
anon_S3080E,2,321.0,808.34,487.34
anon_S3732E,2,723.0,667.28,-55.72
anon_S2167E,2,618.0,487.0,-131.0
anon_S2818E,2,547.0,993.21,446.21
anon_S5615E,0,578.0,578.0,0.0
anon_S2555E,3,555.0,900.05,345.05
anon_S2500E,1,363.0,661.0,298.0
anon_S4013E,2,540.0,987.34,447.34
anon_S2018E,1,550.0,708.0,158.0
anon_S3979E,1,546.0,860.96,314.96
anon_S3011E,1,581.0,812.0,231.0
anon_S4016E,3,537.0,1021.67,484.67
anon_S1086E,0,505.0,505.0,0.0
anon_S2863E,2,578.0,808.34,230.34
anon_S3313E,1,-1,783.81,na
anon_S4156E,0,525.0,525.0,0.0
anon_S4671E,0,536.0,536.0,0.0
anon_S296E,2,710.0,677.0,-33.0
anon_S553E,0,-1,-1,na
anon_S929E,0,582.0,582.0,0.0
anon_S3567E,0,635.0,635.0,0.0
anon_S2236E,2,673.0,1716.25,1043.25
anon_S4977E,7,482.0,620.0,138.0
anon_S5720E,2,541.0,609.0,68.0
anon_S3957E,1,588.0,860.96,272.96
anon_S3467E,1,491.0,626.0,135.0
anon_S4384E,3,-1,688.57,na
anon_S2497E,1,485.0,602.0,117.0
anon_S2420E,2,597.0,808.34,211.34
anon_S4860E,3,536.0,1194.47,658.47
anon_S2098E,2,764.0,649.0,-115.0
anon_S2023E,1,719.0,812.0,93.0
anon_S290E,1,616.0,875.46,259.46
anon_S2840E,3,464.0,900.05,436.05
anon_S437E,0,392.0,392.0,0.0
anon_S3157E,2,649.0,987.34,338.34
anon_S3589E,1,-1,602.0,na
anon_S4471E,2,-1,808.34,na
anon_S787E,0,-1,-1,na
anon_S6036E,0,-1,-1,na
anon_S5483E,5,562.0,1270.92,708.92
anon_S336E,0,510.0,510.0,0.0
anon_S5478E,0,558.0,558.0,0.0
anon_S411E,0,-1,-1,na
anon_S847E,0,737.0,737.0,0.0
anon_S3640E,3,475.0,677.0,202.0
anon_S2045E,1,641.0,602.0,-39.0
anon_S5000E,2,549.0,1032.49,483.49
anon_S624E,0,657.0,657.0,0.0
anon_S1418E,0,598.0,598.0,0.0
anon_S2795E,2,531.0,986.03,455.03
anon_S987E,0,574.0,574.0,0.0
anon_S17E,0,588.0,588.0,0.0
anon_S3509E,2,438.0,808.34,370.34
anon_S4038E,1,-1,783.81,na
anon_S3989E,2,696.0,987.34,291.34
anon_S1798E,1,363.0,602.0,239.0
anon_S480E,0,468.0,468.0,0.0
anon_S5321E,0,566.0,566.0,0.0
anon_S4790E,0,496.0,496.0,0.0
anon_S2894E,3,-1,677.0,na
anon_S4941E,1,573.0,487.0,-86.0
anon_S5578E,6,587.0,1270.92,683.92
anon_S1873E,2,498.0,1047.85,549.85
anon_S2914E,1,675.0,723.0,48.0
anon_S1658E,3,591.0,1083.09,492.09
anon_S2530E,2,314.0,808.34,494.34
anon_S1685E,5,631.0,1037.43,406.43
anon_S4532E,0,560.0,560.0,0.0
anon_S2941E,2,-1,928.76,na
anon_S5166E,9,610.0,734.0,124.0
anon_S2740E,2,599.0,667.28,68.28
anon_S5416E,1,569.0,710.0,141.0
anon_S1960E,5,561.0,1298.3,737.3
anon_S4652E,7,564.0,620.0,56.0
anon_S924E,0,563.0,563.0,0.0
anon_S450E,0,552.0,552.0,0.0
anon_S198E,4,667.0,1298.3,631.3
anon_S1751E,2,688.0,993.21,305.21
anon_S2262E,5,742.0,620.0,-122.0
anon_S5792E,2,588.0,609.0,21.0
anon_S4240E,1,612.0,860.96,248.96
anon_S4215E,1,623.0,860.96,237.96
anon_S4738E,1,514.0,332.0,-182.0
anon_S2646E,2,551.0,487.0,-64.0
anon_S4109E,1,517.0,744.0,227.0
anon_S1906E,2,529.0,987.34,458.34
anon_S1200E,0,503.0,503.0,0.0
anon_S4255E,1,528.0,565.0,37.0
anon_S2861E,1,537.0,588.0,51.0
anon_S4315E,1,595.0,704.0,109.0
anon_S3713E,2,624.0,987.34,363.34
anon_S2180E,3,506.0,1000.22,494.22
anon_S218E,0,652.0,652.0,0.0
anon_S5231E,0,660.0,660.0,0.0
anon_S2944E,1,-1,783.81,na
anon_S3287E,2,698.0,993.21,295.21
anon_S712E,0,594.0,594.0,0.0
anon_S4587E,0,569.0,569.0,0.0
anon_S1620E,4,589.0,1467.59,878.59
anon_S2244E,4,542.0,1262.27,720.27
anon_S1291E,0,-1,-1,na
anon_S698E,0,617.0,617.0,0.0
anon_S623E,0,693.0,693.0,0.0
anon_S4077E,3,-1,677.0,na
anon_S3830E,0,-1,-1,na
anon_S4117E,2,619.0,987.34,368.34
anon_S4638E,0,504.0,504.0,0.0
anon_S5827E,5,-1,938.14,na
anon_S2111E,2,-1,721.0,na
anon_S3524E,0,-1,-1,na
anon_S61E,2,-1,1095.14,na
anon_S3579E,3,-1,677.0,na
anon_S34E,0,739.0,739.0,0.0
anon_S5025E,0,486.0,486.0,0.0
anon_S618E,0,606.0,606.0,0.0
anon_S3411E,2,624.0,878.4,254.4
anon_S3444E,2,558.0,915.14,357.14
anon_S5652E,0,575.0,575.0,0.0
anon_S5818E,2,669.0,609.0,-60.0
anon_S4135E,1,543.0,860.96,317.96
anon_S397E,0,720.0,720.0,0.0
anon_S4160E,0,497.0,497.0,0.0
anon_S3856E,1,543.0,588.0,45.0
anon_S3779E,2,588.0,892.04,304.04
anon_S4665E,2,573.0,816.3,243.3
anon_S4765E,3,515.0,701.21,186.21
anon_S598E,0,-1,-1,na
anon_S3174E,1,577.0,706.0,129.0
anon_S946E,0,654.0,654.0,0.0
anon_S3542E,0,-1,-1,na
anon_S3196E,1,688.0,705.0,17.0
anon_S1185E,0,-1,-1,na
anon_S4538E,0,614.0,614.0,0.0
anon_S4142E,1,544.0,565.0,21.0
anon_S2469E,3,332.0,941.25,609.25
anon_S3056E,7,627.0,1501.71,874.71
anon_S4082E,2,584.0,892.04,308.04
anon_S880E,0,704.0,704.0,0.0
anon_S518E,0,792.0,792.0,0.0
anon_S960E,0,643.0,643.0,0.0
anon_S1098E,0,506.0,506.0,0.0
anon_S4171E,0,511.0,511.0,0.0
anon_S458E,0,510.0,510.0,0.0
anon_S5831E,2,765.0,662.0,-103.0
anon_S4883E,0,581.0,581.0,0.0
anon_S2596E,2,506.0,921.34,415.34
anon_S4912E,2,625.0,750.58,125.58
anon_S746E,0,554.0,554.0,0.0
anon_S4996E,5,532.0,1447.76,915.76
anon_S4796E,1,593.0,623.0,30.0
anon_S4951E,0,695.0,695.0,0.0
anon_S3767E,1,-1,860.96,na
anon_S3593E,2,284.0,996.05,712.05
anon_S5919E,0,604.0,604.0,0.0
anon_S5886E,0,486.0,486.0,0.0
anon_S1786E,5,694.0,620.0,-74.0
anon_S4544E,0,520.0,520.0,0.0
anon_S2994E,2,528.0,808.34,280.34
anon_S1158E,0,-1,-1,na
anon_S4483E,2,-1,808.34,na
anon_S2561E,1,570.0,593.0,23.0
anon_S1398E,0,549.0,549.0,0.0
anon_S2351E,1,529.0,588.0,59.0
anon_S4273E,2,572.0,596.0,24.0
anon_S1513E,4,524.0,749.0,225.0
anon_S4512E,0,562.0,562.0,0.0
anon_S4208E,2,711.0,596.0,-115.0
anon_S160E,5,507.0,1157.71,650.71
anon_S873E,0,381.0,381.0,0.0
anon_S4343E,0,504.0,504.0,0.0
anon_S640E,0,611.0,611.0,0.0
anon_S4192E,0,501.0,501.0,0.0
anon_S237E,0,-1,-1,na
anon_S2239E,1,552.0,698.0,146.0
anon_S2687E,2,500.0,987.34,487.34
anon_S615E,0,646.0,646.0,0.0
anon_S1807E,2,526.0,961.49,435.49
anon_S3246E,1,510.0,588.0,78.0
anon_S6121E,0,-1,-1,na
anon_S2761E,2,728.0,1202.82,474.82
anon_S5185E,6,396.0,1192.07,796.07
anon_S5150E,0,586.0,586.0,0.0
anon_S2147E,1,633.0,677.0,44.0
anon_S5323E,0,493.0,493.0,0.0
anon_S5973E,0,-1,-1,na
anon_S3934E,2,509.0,671.0,162.0
anon_S760E,0,561.0,561.0,0.0
anon_S5706E,3,562.0,946.13,384.13
anon_S2612E,1,566.0,804.0,238.0
anon_S5537E,0,635.0,635.0,0.0
anon_S311E,2,-1,677.0,na
anon_S97E,2,576.0,936.02,360.02
anon_S1132E,0,548.0,548.0,0.0
anon_S2879E,2,523.0,987.34,464.34
anon_S3793E,1,-1,601.0,na
anon_S5801E,2,524.0,563.24,39.24
anon_S5409E,1,577.0,710.0,133.0
anon_S3333E,1,-1,617.0,na
anon_S3348E,2,-1,649.0,na
anon_S3765E,1,516.0,651.0,135.0
anon_S3730E,2,645.0,894.1,249.1
anon_S5356E,0,509.0,509.0,0.0
anon_S2282E,1,556.0,672.0,116.0
anon_S5704E,2,573.0,609.0,36.0
anon_S5594E,4,677.0,1187.68,510.68
anon_S3268E,1,639.0,617.0,-22.0
anon_S5599E,3,703.0,1393.69,690.69
anon_S4579E,0,563.0,563.0,0.0
anon_S3082E,2,399.0,808.34,409.34
anon_S1605E,0,-1,-1,na
anon_S2161E,5,628.0,620.0,-8.0
anon_S5848E,0,582.0,582.0,0.0
anon_S1274E,0,660.0,660.0,0.0
anon_S2917E,1,527.0,783.81,256.81
anon_S1221E,0,477.0,477.0,0.0
anon_S1929E,1,608.0,677.0,69.0
anon_S2850E,2,439.0,808.34,369.34
anon_S2557E,1,473.0,608.0,135.0
anon_S1709E,3,586.0,677.0,91.0
anon_S2340E,5,634.0,1298.3,664.3
anon_S3879E,1,682.0,661.0,-21.0
anon_S5441E,3,633.0,996.58,363.58
anon_S3188E,3,663.0,1371.22,708.22
anon_S3017E,1,325.0,761.0,436.0
anon_S4546E,0,575.0,575.0,0.0
anon_S1583E,1,330.0,677.0,347.0
anon_S1084E,0,568.0,568.0,0.0
anon_S3315E,1,610.0,783.81,173.81
anon_S4626E,2,589.0,879.7,290.7
anon_S3565E,0,581.0,581.0,0.0
anon_S4971E,4,672.0,1024.93,352.93
anon_S3284E,2,-1,624.0,na
anon_S5759E,2,589.0,609.0,20.0
anon_S5726E,2,707.0,609.0,-98.0
anon_S4433E,1,-1,711.0,na
anon_S1316E,0,-1,-1,na
anon_S223E,0,441.0,441.0,0.0
anon_S4507E,0,673.0,673.0,0.0
anon_S3487E,9,665.0,760.0,95.0
anon_S3035E,2,280.0,987.34,707.34
anon_S3430E,1,532.0,717.0,185.0
anon_S3465E,2,583.0,993.21,410.21
anon_S440E,0,550.0,550.0,0.0
anon_S4819E,0,634.0,634.0,0.0
anon_S4866E,1,-1,573.0,na
anon_S2909E,1,641.0,717.0,76.0
anon_S5810E,2,-1,609.0,na
anon_S439E,0,612.0,612.0,0.0
anon_S3668E,3,-1,734.57,na
anon_S4473E,2,526.0,808.34,282.34
anon_S3656E,2,534.0,378.0,-156.0
anon_S785E,0,-1,-1,na
anon_S5481E,5,575.0,1270.92,695.92
anon_S334E,0,611.0,611.0,0.0
anon_S2316E,1,584.0,649.0,65.0
anon_S3155E,2,575.0,987.34,412.34
anon_S3122E,2,516.0,1055.82,539.82
anon_S4844E,0,450.0,450.0,0.0
anon_S4899E,0,525.0,525.0,0.0
anon_S2043E,5,457.0,620.0,163.0
anon_S3068E,1,719.0,711.0,-8.0
anon_S5006E,2,556.0,581.0,25.0
anon_S4684E,2,655.0,581.0,-74.0
anon_S417E,0,-1,-1,na
anon_S2839E,2,-1,808.34,na
anon_S3108E,2,633.0,721.0,88.0
anon_S981E,0,547.0,547.0,0.0
anon_S40E,2,705.0,677.0,-28.0
anon_S6090E,2,496.0,943.47,447.47
anon_S5219E,2,560.0,839.9,279.9
anon_S15E,1,757.0,730.0,-27.0
anon_S6011E,0,539.0,539.0,0.0
anon_S1167E,0,-1,-1,na
anon_S5950E,0,-1,-1,na
anon_S2742E,2,581.0,667.28,86.28
anon_S563E,1,-1,620.0,na
anon_S6026E,0,-1,-1,na
anon_S2810E,2,522.0,981.15,459.15
anon_S1578E,2,540.0,793.04,253.04
anon_S243E,0,695.0,695.0,0.0
anon_S482E,1,547.0,620.0,73.0
anon_S3602E,1,-1,617.0,na
anon_S1363E,0,602.0,602.0,0.0
anon_S3003E,1,-1,626.0,na
anon_S1871E,7,651.0,1060.72,409.72
anon_S1824E,2,645.0,546.0,-99.0
anon_S2370E,2,657.0,770.71,113.71
anon_S1687E,7,583.0,1065.95,482.95
anon_S4128E,2,612.0,961.29,349.29
anon_S4099E,2,510.0,993.21,483.21
anon_S423E,0,-1,-1,na
anon_S1962E,2,527.0,986.03,459.03
anon_S5360E,0,515.0,515.0,0.0
anon_S826E,0,578.0,578.0,0.0
anon_S4217E,1,532.0,860.96,328.96
anon_S2648E,3,564.0,900.05,336.05
anon_S6003E,2,623.0,635.0,12.0
anon_S1904E,0,662.0,662.0,0.0
anon_S1959E,2,734.0,594.0,-140.0
anon_S1202E,0,539.0,539.0,0.0
anon_S5963E,0,646.0,646.0,0.0
anon_S1524E,5,508.0,1298.3,790.3
anon_S2186E,1,442.0,593.0,151.0
anon_S637E,0,575.0,575.0,0.0
anon_S650E,0,613.0,613.0,0.0
anon_S5262E,5,496.0,1191.75,695.75
anon_S5273E,5,612.0,1150.12,538.12
anon_S4317E,2,548.0,987.34,439.34
anon_S5510E,0,616.0,616.0,0.0
anon_S3285E,2,609.0,970.61,361.61
anon_S714E,0,608.0,608.0,0.0
anon_S5233E,0,625.0,625.0,0.0
anon_S1626E,0,581.0,581.0,0.0
anon_S4529E,0,-1,-1,na
anon_S4228E,1,-1,860.96,na
anon_S4767E,2,493.0,581.0,88.0
anon_S1297E,0,526.0,526.0,0.0
anon_S5527E,0,580.0,580.0,0.0
anon_S3479E,1,503.0,601.0,98.0
anon_S4581E,4,646.0,1247.78,601.78
anon_S4148E,1,736.0,783.81,47.81
anon_S5829E,5,484.0,1224.57,740.57
anon_S2113E,1,588.0,761.0,173.0
anon_S1697E,5,714.0,620.0,-94.0
anon_S5027E,0,536.0,536.0,0.0
anon_S5090E,0,532.0,532.0,0.0
anon_S3889E,2,372.0,1716.25,1344.25
anon_S3381E,1,493.0,608.0,115.0
anon_S3832E,2,555.0,892.04,337.04
anon_S3751E,3,663.0,677.0,14.0
anon_S4115E,1,566.0,636.0,70.0
anon_S5467E,0,498.0,498.0,0.0
anon_S5790E,2,651.0,609.0,-42.0
anon_S3214E,2,435.0,808.34,373.34
anon_S1268E,0,599.0,599.0,0.0
anon_S391E,0,724.0,724.0,0.0
anon_S2453E,1,601.0,647.0,46.0
anon_S3446E,1,653.0,651.0,-2.0
anon_S3854E,2,390.0,808.34,418.34
anon_S3809E,1,445.0,651.0,206.0
anon_S2201E,1,513.0,647.0,134.0
anon_S5650E,0,591.0,591.0,0.0
anon_S1656E,2,-1,624.0,na
anon_S5605E,0,494.0,494.0,0.0
anon_S570E,0,416.0,416.0,0.0
anon_S948E,0,608.0,608.0,0.0
anon_S3194E,2,594.0,1716.25,1122.25
anon_S1183E,0,681.0,681.0,0.0
anon_S2590E,1,641.0,783.81,142.81
anon_S4910E,0,567.0,567.0,0.0
anon_S4945E,0,588.0,588.0,0.0
anon_S5500E,0,629.0,629.0,0.0
anon_S4282E,1,637.0,601.0,-36.0
anon_S4055E,1,-1,632.0,na
anon_S2275E,1,527.0,588.0,61.0
anon_S3054E,1,564.0,593.0,29.0
anon_S4028E,2,573.0,671.0,98.0
anon_S3905E,1,344.0,647.0,303.0
anon_S882E,0,597.0,597.0,0.0
anon_S853E,0,-1,-1,na
anon_S828E,0,428.0,428.0,0.0
anon_S516E,1,758.0,1027.84,269.84
anon_S966E,0,620.0,620.0,0.0
anon_S239E,0,502.0,502.0,0.0
anon_S3522E,0,595.0,595.0,0.0
anon_S36E,3,717.0,1486.71,769.71
anon_S5392E,0,630.0,630.0,0.0
anon_S4279E,1,524.0,711.0,187.0
anon_S5101E,0,-1,-1,na
anon_S5767E,2,571.0,609.0,38.0
anon_S4885E,0,556.0,556.0,0.0
anon_S4173E,0,504.0,504.0,0.0
anon_S4610E,0,603.0,603.0,0.0
anon_S4465E,2,574.0,808.34,234.34
anon_S328E,6,531.0,1411.62,880.62
anon_S3591E,1,504.0,602.0,98.0
anon_S744E,1,683.0,677.0,-6.0
anon_S1502E,1,562.0,685.0,123.0
anon_S1309E,0,602.0,602.0,0.0
anon_S2563E,1,470.0,608.0,138.0
anon_S1396E,0,607.0,607.0,0.0
anon_S2785E,2,593.0,1281.14,688.14
anon_S5437E,2,640.0,616.0,-24.0
anon_S2996E,2,-1,808.34,na
anon_S4046E,1,606.0,565.0,-41.0
anon_S3623E,1,630.0,698.0,68.0
anon_S875E,0,641.0,641.0,0.0
anon_S4341E,0,539.0,539.0,0.0
anon_S5215E,7,487.0,620.0,133.0
anon_S4827E,0,508.0,508.0,0.0
anon_S2037E,1,679.0,783.81,104.81
anon_S2681E,3,565.0,900.05,335.05
anon_S1850E,1,492.0,812.0,320.0
anon_S1805E,4,695.0,749.0,54.0
anon_S3244E,3,665.0,677.0,12.0
anon_S3233E,2,469.0,1484.89,1015.89
anon_S4190E,0,547.0,547.0,0.0
anon_S2767E,2,606.0,921.34,315.34
anon_S5152E,0,543.0,543.0,0.0
anon_S2145E,2,666.0,993.21,327.21
anon_S4091E,2,619.0,921.34,302.34
anon_S5633E,2,751.0,1242.13,491.13
anon_S5374E,0,585.0,585.0,0.0
anon_S5699E,2,702.0,992.38,290.38
anon_S5971E,0,416.0,416.0,0.0
anon_S4754E,2,550.0,623.0,73.0
anon_S2610E,1,557.0,661.0,104.0
anon_S2963E,1,640.0,711.0,71.0
anon_S5542E,0,529.0,529.0,0.0
anon_S5884E,0,535.0,535.0,0.0
anon_S5381E,0,546.0,546.0,0.0
anon_S95E,2,667.0,979.21,312.21
anon_S5875E,2,607.0,609.0,2.0
anon_S1646E,1,598.0,812.0,214.0
anon_S762E,0,737.0,737.0,0.0
anon_S1341E,0,583.0,583.0,0.0
anon_S1945E,1,683.0,672.0,-11.0
anon_S313E,0,638.0,638.0,0.0
anon_S1314E,0,637.0,637.0,0.0
anon_S2339E,3,640.0,941.25,301.25
anon_S225E,0,-1,-1,na
anon_S603E,0,497.0,497.0,0.0
anon_S3331E,1,-1,713.0,na
anon_S3815E,2,590.0,909.5,319.5
anon_S2163E,4,635.0,1467.82,832.82
anon_S1547E,1,527.0,588.0,61.0
anon_S5619E,0,509.0,509.0,0.0
anon_S2284E,3,691.0,677.0,-14.0
anon_S4953E,0,603.0,603.0,0.0
anon_S3432E,9,609.0,760.0,151.0
anon_S4788E,0,332.0,332.0,0.0
anon_S6103E,0,466.0,466.0,0.0
anon_S4542E,0,-1,-1,na
anon_S4536E,0,508.0,508.0,0.0
anon_S4708E,6,415.0,1203.58,788.58
anon_S5229E,0,544.0,544.0,0.0
anon_S266E,1,339.0,996.52,657.52
anon_S1432E,0,-1,-1,na
anon_S3785E,2,643.0,1027.84,384.84
anon_S1607E,2,533.0,878.4,345.4
anon_S4794E,1,533.0,1032.49,499.49
anon_S5724E,2,-1,609.0,na
anon_S5346E,0,-1,-1,na
anon_S1276E,0,682.0,682.0,0.0
anon_S1990E,2,486.0,1047.85,561.85
anon_S454E,0,461.0,461.0,0.0
anon_S3037E,1,439.0,711.0,272.0
anon_S5059E,2,561.0,839.9,278.9
anon_S5299E,0,573.0,573.0,0.0
anon_S4959E,0,581.0,581.0,0.0
anon_S1657E,1,419.0,593.0,174.0
anon_S1082E,0,590.0,590.0,0.0
anon_S4973E,2,445.0,839.9,394.9
anon_S1730E,5,541.0,620.0,79.0
anon_S3317E,3,653.0,677.0,24.0
anon_S4261E,1,638.0,601.0,-37.0
anon_S4234E,1,324.0,642.0,318.0
anon_S557E,0,512.0,512.0,0.0
anon_S3920E,1,590.0,723.0,133.0
anon_S3463E,3,509.0,782.03,273.03
anon_S5434E,2,516.0,879.7,363.7
anon_S5772E,2,543.0,1302.02,759.02
anon_S5803E,2,595.0,563.24,-31.76
anon_S5812E,2,704.0,609.0,-95.0
anon_S2424E,1,736.0,783.81,47.81
anon_S2471E,1,604.0,711.0,107.0
anon_S5402E,0,506.0,506.0,0.0
anon_S4864E,1,745.0,591.0,-154.0
anon_S5474E,0,-1,-1,na
anon_S5429E,1,551.0,710.0,159.0
anon_S3120E,1,-1,705.0,na
anon_S4475E,2,-1,667.28,na
anon_S4497E,2,649.0,1716.25,1067.25
anon_S5617E,0,651.0,651.0,0.0
anon_S4846E,5,516.0,516.0,0.0
anon_S2041E,1,548.0,608.0,60.0
anon_S2014E,1,471.0,649.0,178.0
anon_S4696E,2,502.0,935.5,433.5
anon_S5592E,4,597.0,1224.57,627.57
anon_S1581E,2,661.0,878.4,217.4
anon_S4682E,2,615.0,581.0,-34.0
anon_S147E,1,565.0,434.0,-131.0
anon_S2837E,2,452.0,808.34,356.34
anon_S462E,1,554.0,740.0,186.0
anon_S13E,0,713.0,713.0,0.0
anon_S42E,1,780.0,873.01,93.01
anon_S4425E,1,-1,658.0,na
anon_S5004E,2,545.0,1032.49,487.49
anon_S5073E,7,571.0,620.0,49.0
anon_S539E,0,275.0,275.0,0.0
anon_S983E,0,467.0,467.0,0.0
anon_S6092E,2,545.0,943.47,398.47
anon_S2744E,1,532.0,664.0,132.0
anon_S5412E,9,586.0,718.0,132.0
anon_S3985E,1,-1,661.0,na
anon_S5952E,0,688.0,688.0,0.0
anon_S2314E,1,530.0,632.0,102.0
anon_S484E,0,529.0,529.0,0.0
anon_S3600E,5,568.0,1069.48,501.48
anon_S1819E,1,630.0,647.0,17.0
anon_S2349E,5,532.0,1298.3,766.3
anon_S2486E,1,625.0,711.0,86.0
anon_S2401E,1,492.0,651.0,159.0
anon_S241E,6,514.0,1157.71,643.71
anon_S2439E,3,418.0,782.03,364.03
anon_S1115E,0,616.0,616.0,0.0
anon_S1826E,1,571.0,812.0,241.0
anon_S1689E,1,503.0,593.0,90.0
anon_S3283E,1,665.0,696.0,31.0
anon_S3278E,3,576.0,677.0,101.0
anon_S716E,0,-1,-1,na
anon_S4540E,0,572.0,572.0,0.0
anon_S5195E,2,612.0,663.0,51.0
anon_S3378E,2,418.0,808.34,390.34
anon_S5629E,1,483.0,611.0,128.0
anon_S3015E,1,520.0,642.0,122.0
anon_S1712E,1,682.0,716.0,34.0
anon_S1526E,2,647.0,878.4,231.4
anon_S2184E,1,572.0,744.0,172.0
anon_S1037E,0,661.0,661.0,0.0
anon_S1902E,3,669.0,1081.15,412.15
anon_S4061E,2,546.0,1716.25,1170.25
anon_S1899E,1,622.0,744.0,122.0
anon_S4319E,1,713.0,601.0,-112.0
anon_S2671E,1,475.0,644.0,169.0
anon_S5235E,0,709.0,709.0,0.0
anon_S2940E,1,468.0,723.0,255.0
anon_S5565E,1,526.0,709.0,183.0
anon_S415E,0,594.0,594.0,0.0
anon_S4769E,2,568.0,581.0,13.0
anon_S521E,0,812.0,812.0,0.0
anon_S4583E,0,676.0,676.0,0.0
anon_S6035E,0,-1,-1,na
anon_S1624E,2,-1,1326.33,na
anon_S2115E,0,-1,-1,na
anon_S1643E,1,448.0,632.0,184.0
anon_S6042E,0,545.0,545.0,0.0
anon_S1295E,0,480.0,480.0,0.0
anon_S1240E,0,492.0,492.0,0.0
anon_S5092E,0,659.0,659.0,0.0
anon_S3753E,1,358.0,588.0,230.0
anon_S4113E,2,455.0,808.34,353.34
anon_S692E,0,665.0,665.0,0.0
anon_S1679E,5,542.0,620.0,78.0
anon_S2929E,1,621.0,632.0,11.0
anon_S3216E,2,555.0,987.34,432.34
anon_S4747E,2,482.0,623.0,141.0
anon_S393E,0,580.0,580.0,0.0
anon_S342E,0,547.0,547.0,0.0
anon_S3440E,3,752.0,811.35,59.35
anon_S5300E,0,553.0,553.0,0.0
anon_S5607E,0,475.0,475.0,0.0
anon_S3852E,2,516.0,808.34,292.34
anon_S3192E,2,613.0,808.34,195.34
anon_S1181E,0,665.0,665.0,0.0
anon_S2592E,1,480.0,626.0,146.0
anon_S2543E,2,-1,808.34,na
anon_S2538E,2,798.0,667.28,-130.72
anon_S4280E,1,636.0,601.0,-35.0
anon_S572E,3,508.0,1044.62,536.62
anon_S3052E,1,547.0,713.0,166.0
anon_S4534E,0,613.0,613.0,0.0
anon_S3907E,2,682.0,667.28,-14.72
anon_S139E,0,647.0,647.0,0.0
anon_S851E,0,740.0,740.0,0.0
